"Step","stellar-cloud-1 - train/loss","stellar-cloud-1 - train/loss__MIN","stellar-cloud-1 - train/loss__MAX"
"2246","1.7522","1.7522","1.7522"
"2247","1.4833","1.4833","1.4833"
"2248","1.4617","1.4617","1.4617"
"2249","1.3428","1.3428","1.3428"
"2250","1.6473","1.6473","1.6473"
"2251","1.4221","1.4221","1.4221"
"2252","1.6019","1.6019","1.6019"
"2253","1.4035","1.4035","1.4035"
"2254","2.0797","2.0797","2.0797"
"2255","1.296","1.296","1.296"
"2256","1.4402","1.4402","1.4402"
"2257","1.6446","1.6446","1.6446"
"2258","1.649","1.649","1.649"
"2259","1.8216","1.8216","1.8216"
"2260","1.267","1.267","1.267"
"2261","1.6566","1.6566","1.6566"
"2262","2.4448","2.4448","2.4448"
"2263","1.2499","1.2499","1.2499"
"2264","1.4206","1.4206","1.4206"
"2265","1.9775","1.9775","1.9775"
"2266","1.6084","1.6084","1.6084"
"2267","1.3941","1.3941","1.3941"
"2268","1.1789","1.1789","1.1789"
"2269","1.4337","1.4337","1.4337"
"2270","1.9341","1.9341","1.9341"
"2271","1.3663","1.3663","1.3663"
"2272","1.5783","1.5783","1.5783"
"2273","1.4442","1.4442","1.4442"
"2274","1.2986","1.2986","1.2986"
"2275","1.6689","1.6689","1.6689"
"2276","1.6152","1.6152","1.6152"
"2277","1.6233","1.6233","1.6233"
"2278","1.2633","1.2633","1.2633"
"2279","1.3765","1.3765","1.3765"
"2280","1.2048","1.2048","1.2048"
"2281","1.5118","1.5118","1.5118"
"2282","1.4975","1.4975","1.4975"
"2283","1.3879","1.3879","1.3879"
"2284","2.0402","2.0402","2.0402"
"2285","1.874","1.874","1.874"
"2286","1.374","1.374","1.374"
"2287","1.0793","1.0793","1.0793"
"2288","1.8716","1.8716","1.8716"
"2289","1.2139","1.2139","1.2139"
"2290","1.1742","1.1742","1.1742"
"2291","1.5405","1.5405","1.5405"
"2292","1.9466","1.9466","1.9466"
"2293","1.7244","1.7244","1.7244"
"2294","1.4318","1.4318","1.4318"
"2295","1.6601","1.6601","1.6601"
"2296","1.6332","1.6332","1.6332"
"2297","1.5092","1.5092","1.5092"
"2298","1.5362","1.5362","1.5362"
"2299","1.4173","1.4173","1.4173"
"2300","1.91","1.91","1.91"
"2301","1.5213","1.5213","1.5213"
"2302","1.3528","1.3528","1.3528"
"2303","1.6021","1.6021","1.6021"
"2304","1.546","1.546","1.546"
"2305","1.7701","1.7701","1.7701"
"2306","1.5695","1.5695","1.5695"
"2307","1.3618","1.3618","1.3618"
"2308","1.3676","1.3676","1.3676"
"2309","1.438","1.438","1.438"
"2310","1.5704","1.5704","1.5704"
"2311","1.7093","1.7093","1.7093"
"2312","1.4629","1.4629","1.4629"
"2313","1.312","1.312","1.312"
"2314","1.5323","1.5323","1.5323"
"2315","1.3912","1.3912","1.3912"
"2316","1.2031","1.2031","1.2031"
"2317","1.169","1.169","1.169"
"2318","1.2276","1.2276","1.2276"
"2319","1.5152","1.5152","1.5152"
"2320","1.5433","1.5433","1.5433"
"2321","1.7066","1.7066","1.7066"
"2322","1.66","1.66","1.66"
"2323","1.4003","1.4003","1.4003"
"2324","1.4401","1.4401","1.4401"
"2325","1.3063","1.3063","1.3063"
"2326","1.6705","1.6705","1.6705"
"2327","1.2988","1.2988","1.2988"
"2328","1.732","1.732","1.732"
"2329","1.4242","1.4242","1.4242"
"2330","1.2993","1.2993","1.2993"
"2331","1.524","1.524","1.524"
"2332","1.7212","1.7212","1.7212"
"2333","1.6149","1.6149","1.6149"
"2334","1.506","1.506","1.506"
"2335","1.7711","1.7711","1.7711"
"2336","1.248","1.248","1.248"
"2337","1.4366","1.4366","1.4366"
"2338","1.6537","1.6537","1.6537"
"2339","1.3243","1.3243","1.3243"
"2340","1.5643","1.5643","1.5643"
"2341","0.9039","0.9039","0.9039"
"2342","1.5696","1.5696","1.5696"
"2343","1.3752","1.3752","1.3752"
"2344","1.2285","1.2285","1.2285"
"2345","1.6794","1.6794","1.6794"
"2346","1.4643","1.4643","1.4643"
"2347","1.5554","1.5554","1.5554"
"2348","1.0446","1.0446","1.0446"
"2349","1.4049","1.4049","1.4049"
"2350","1.2941","1.2941","1.2941"
"2351","1.1357","1.1357","1.1357"
"2352","1.6101","1.6101","1.6101"
"2353","1.4385","1.4385","1.4385"
"2354","1.3459","1.3459","1.3459"
"2355","1.5468","1.5468","1.5468"
"2356","2.2169","2.2169","2.2169"
"2357","1.2626","1.2626","1.2626"
"2358","1.6986","1.6986","1.6986"
"2359","1.8232","1.8232","1.8232"
"2360","1.4416","1.4416","1.4416"
"2361","1.8659","1.8659","1.8659"
"2362","1.6875","1.6875","1.6875"
"2363","1.5488","1.5488","1.5488"
"2364","1.7693","1.7693","1.7693"
"2365","1.4686","1.4686","1.4686"
"2366","1.475","1.475","1.475"
"2367","1.6577","1.6577","1.6577"
"2368","1.3334","1.3334","1.3334"
"2369","1.1842","1.1842","1.1842"
"2370","1.3907","1.3907","1.3907"
"2371","1.392","1.392","1.392"
"2372","1.3106","1.3106","1.3106"
"2373","2.011","2.011","2.011"
"2374","1.7013","1.7013","1.7013"
"2375","1.2606","1.2606","1.2606"
"2376","1.1208","1.1208","1.1208"
"2377","1.2123","1.2123","1.2123"
"2378","1.626","1.626","1.626"
"2379","1.7181","1.7181","1.7181"
"2380","1.5134","1.5134","1.5134"
"2381","1.6583","1.6583","1.6583"
"2382","1.6055","1.6055","1.6055"
"2383","1.5461","1.5461","1.5461"
"2384","1.3538","1.3538","1.3538"
"2385","1.6115","1.6115","1.6115"
"2386","1.5437","1.5437","1.5437"
"2387","1.6038","1.6038","1.6038"
"2388","1.3827","1.3827","1.3827"
"2389","1.5027","1.5027","1.5027"
"2390","1.4048","1.4048","1.4048"
"2391","1.1801","1.1801","1.1801"
"2392","1.8396","1.8396","1.8396"
"2393","1.8893","1.8893","1.8893"
"2394","1.1769","1.1769","1.1769"
"2395","1.357","1.357","1.357"
"2396","1.5727","1.5727","1.5727"
"2397","1.5367","1.5367","1.5367"
"2398","1.1911","1.1911","1.1911"
"2399","1.3243","1.3243","1.3243"
"2400","1.4085","1.4085","1.4085"
"2401","1.4819","1.4819","1.4819"
"2402","1.3965","1.3965","1.3965"
"2403","1.4696","1.4696","1.4696"
"2404","1.7448","1.7448","1.7448"
"2405","1.5711","1.5711","1.5711"
"2406","2.0318","2.0318","2.0318"
"2407","0.757","0.757","0.757"
"2408","1.6663","1.6663","1.6663"
"2409","1.7885","1.7885","1.7885"
"2410","1.3404","1.3404","1.3404"
"2411","1.8463","1.8463","1.8463"
"2412","1.4419","1.4419","1.4419"
"2413","1.8541","1.8541","1.8541"
"2414","1.6892","1.6892","1.6892"
"2415","1.6617","1.6617","1.6617"
"2416","0.9166","0.9166","0.9166"
"2417","1.9572","1.9572","1.9572"
"2418","1.5099","1.5099","1.5099"
"2419","1.3823","1.3823","1.3823"
"2420","1.2884","1.2884","1.2884"
"2421","1.5497","1.5497","1.5497"
"2422","1.2017","1.2017","1.2017"
"2423","2.0756","2.0756","2.0756"
"2424","1.586","1.586","1.586"
"2425","1.5568","1.5568","1.5568"
"2426","0.8678","0.8678","0.8678"
"2427","1.4266","1.4266","1.4266"
"2428","1.9447","1.9447","1.9447"
"2429","1.2837","1.2837","1.2837"
"2430","1.3537","1.3537","1.3537"
"2431","1.5329","1.5329","1.5329"
"2432","1.2954","1.2954","1.2954"
"2433","1.8096","1.8096","1.8096"
"2434","1.4207","1.4207","1.4207"
"2435","1.4365","1.4365","1.4365"
"2436","1.8453","1.8453","1.8453"
"2437","1.1653","1.1653","1.1653"
"2438","1.7475","1.7475","1.7475"
"2439","1.3367","1.3367","1.3367"
"2440","1.2452","1.2452","1.2452"
"2441","1.6914","1.6914","1.6914"
"2442","1.4894","1.4894","1.4894"
"2443","1.1376","1.1376","1.1376"
"2444","1.5286","1.5286","1.5286"
"2445","1.4595","1.4595","1.4595"
"2446","2.2075","2.2075","2.2075"
"2447","1.2551","1.2551","1.2551"
"2448","1.4422","1.4422","1.4422"
"2449","1.327","1.327","1.327"
"2450","1.78","1.78","1.78"
"2451","1.2197","1.2197","1.2197"
"2452","1.9637","1.9637","1.9637"
"2453","2.0636","2.0636","2.0636"
"2454","0.9799","0.9799","0.9799"
"2455","1.3339","1.3339","1.3339"
"2456","1.434","1.434","1.434"
"2457","1.0996","1.0996","1.0996"
"2458","1.6849","1.6849","1.6849"
"2459","1.3469","1.3469","1.3469"
"2460","1.3442","1.3442","1.3442"
"2461","1.5676","1.5676","1.5676"
"2462","1.2275","1.2275","1.2275"
"2463","1.8864","1.8864","1.8864"
"2464","1.5917","1.5917","1.5917"
"2465","1.2178","1.2178","1.2178"
"2466","1.6061","1.6061","1.6061"
"2467","1.2656","1.2656","1.2656"
"2468","1.5273","1.5273","1.5273"
"2469","1.6193","1.6193","1.6193"
"2470","1.6635","1.6635","1.6635"
"2471","1.4698","1.4698","1.4698"
"2472","1.4221","1.4221","1.4221"
"2473","1.7756","1.7756","1.7756"
"2474","1.494","1.494","1.494"
"2475","1.9395","1.9395","1.9395"
"2476","1.6719","1.6719","1.6719"
"2477","2.0406","2.0406","2.0406"
"2478","1.4085","1.4085","1.4085"
"2479","1.6276","1.6276","1.6276"
"2480","1.243","1.243","1.243"
"2481","1.6914","1.6914","1.6914"
"2482","1.512","1.512","1.512"
"2483","1.5682","1.5682","1.5682"
"2484","1.9262","1.9262","1.9262"
"2485","1.1681","1.1681","1.1681"
"2486","1.6015","1.6015","1.6015"
"2487","1.7668","1.7668","1.7668"
"2488","1.4838","1.4838","1.4838"
"2489","1.5721","1.5721","1.5721"
"2490","1.6906","1.6906","1.6906"
"2491","1.3951","1.3951","1.3951"
"2492","1.4335","1.4335","1.4335"
"2493","1.7591","1.7591","1.7591"
"2494","1.2949","1.2949","1.2949"
"2495","1.2906","1.2906","1.2906"
"2496","1.4635","1.4635","1.4635"
"2497","1.4724","1.4724","1.4724"
"2498","1.6697","1.6697","1.6697"
"2499","1.3171","1.3171","1.3171"
"2500","1.6368","1.6368","1.6368"
"2501","1.3914","1.3914","1.3914"
"2502","1.8544","1.8544","1.8544"
"2503","2.2663","2.2663","2.2663"
"2504","1.5792","1.5792","1.5792"
"2505","1.4438","1.4438","1.4438"
"2506","1.6938","1.6938","1.6938"
"2507","1.2157","1.2157","1.2157"
"2508","1.4016","1.4016","1.4016"
"2509","1.6069","1.6069","1.6069"
"2510","1.8123","1.8123","1.8123"
"2511","1.9299","1.9299","1.9299"
"2512","1.4924","1.4924","1.4924"
"2513","1.1795","1.1795","1.1795"
"2514","1.3122","1.3122","1.3122"
"2515","1.3072","1.3072","1.3072"
"2516","1.7126","1.7126","1.7126"
"2517","2.3261","2.3261","2.3261"
"2518","1.3448","1.3448","1.3448"
"2519","1.6409","1.6409","1.6409"
"2520","1.3535","1.3535","1.3535"
"2521","1.5213","1.5213","1.5213"
"2522","1.5068","1.5068","1.5068"
"2523","1.3344","1.3344","1.3344"
"2524","1.4315","1.4315","1.4315"
"2525","1.5236","1.5236","1.5236"
"2526","1.182","1.182","1.182"
"2527","1.9716","1.9716","1.9716"
"2528","1.4044","1.4044","1.4044"
"2529","1.0506","1.0506","1.0506"
"2530","1.7066","1.7066","1.7066"
"2531","1.7723","1.7723","1.7723"
"2532","1.1888","1.1888","1.1888"
"2533","1.5152","1.5152","1.5152"
"2534","1.8111","1.8111","1.8111"
"2535","1.5922","1.5922","1.5922"
"2536","1.4363","1.4363","1.4363"
"2537","1.3082","1.3082","1.3082"
"2538","1.5916","1.5916","1.5916"
"2539","2.0953","2.0953","2.0953"
"2540","1.751","1.751","1.751"
"2541","1.5304","1.5304","1.5304"
"2542","1.3721","1.3721","1.3721"
"2543","1.306","1.306","1.306"
"2544","1.3135","1.3135","1.3135"
"2545","1.806","1.806","1.806"
"2546","1.6605","1.6605","1.6605"
"2547","1.4255","1.4255","1.4255"
"2548","1.4972","1.4972","1.4972"
"2549","1.4946","1.4946","1.4946"
"2550","1.1068","1.1068","1.1068"
"2551","1.7981","1.7981","1.7981"
"2552","1.5316","1.5316","1.5316"
"2553","1.5764","1.5764","1.5764"
"2554","1.2778","1.2778","1.2778"
"2555","1.998","1.998","1.998"
"2556","1.6186","1.6186","1.6186"
"2557","1.4303","1.4303","1.4303"
"2558","0.9298","0.9298","0.9298"
"2559","1.1274","1.1274","1.1274"
"2560","1.1953","1.1953","1.1953"
"2561","1.4689","1.4689","1.4689"
"2562","1.605","1.605","1.605"
"2563","1.2571","1.2571","1.2571"
"2564","1.3702","1.3702","1.3702"
"2565","1.7388","1.7388","1.7388"
"2566","1.2168","1.2168","1.2168"
"2567","1.7562","1.7562","1.7562"
"2568","1.5211","1.5211","1.5211"
"2569","1.5754","1.5754","1.5754"
"2570","1.7539","1.7539","1.7539"
"2571","1.367","1.367","1.367"
"2572","1.6452","1.6452","1.6452"
"2573","1.2949","1.2949","1.2949"
"2574","2.4256","2.4256","2.4256"
"2575","1.7452","1.7452","1.7452"
"2576","0.8019","0.8019","0.8019"
"2577","1.7399","1.7399","1.7399"
"2578","1.8936","1.8936","1.8936"
"2579","1.3967","1.3967","1.3967"
"2580","1.1824","1.1824","1.1824"
"2581","1.6439","1.6439","1.6439"
"2582","1.2687","1.2687","1.2687"
"2583","2.0877","2.0877","2.0877"
"2584","1.362","1.362","1.362"
"2585","1.5354","1.5354","1.5354"
"2586","1.3259","1.3259","1.3259"
"2587","1.4208","1.4208","1.4208"
"2588","1.5938","1.5938","1.5938"
"2589","1.5503","1.5503","1.5503"
"2590","1.4611","1.4611","1.4611"
"2591","1.3259","1.3259","1.3259"
"2592","1.3106","1.3106","1.3106"
"2593","1.4356","1.4356","1.4356"
"2594","1.6127","1.6127","1.6127"
"2595","1.315","1.315","1.315"
"2596","1.6636","1.6636","1.6636"
"2597","1.3021","1.3021","1.3021"
"2598","1.6672","1.6672","1.6672"
"2599","1.3321","1.3321","1.3321"
"2600","1.7039","1.7039","1.7039"
"2601","1.2907","1.2907","1.2907"
"2602","1.5571","1.5571","1.5571"
"2603","1.5309","1.5309","1.5309"
"2604","1.4696","1.4696","1.4696"
"2605","1.5168","1.5168","1.5168"
"2606","1.4207","1.4207","1.4207"
"2607","1.4259","1.4259","1.4259"
"2608","1.2709","1.2709","1.2709"
"2609","1.6628","1.6628","1.6628"
"2610","1.5284","1.5284","1.5284"
"2611","1.2603","1.2603","1.2603"
"2612","1.7136","1.7136","1.7136"
"2613","1.6855","1.6855","1.6855"
"2614","1.2484","1.2484","1.2484"
"2615","1.6636","1.6636","1.6636"
"2616","1.3266","1.3266","1.3266"
"2617","1.3079","1.3079","1.3079"
"2618","1.2198","1.2198","1.2198"
"2619","1.4193","1.4193","1.4193"
"2620","1.4035","1.4035","1.4035"
"2621","1.5178","1.5178","1.5178"
"2622","1.7417","1.7417","1.7417"
"2623","1.5555","1.5555","1.5555"
"2624","1.225","1.225","1.225"
"2625","1.594","1.594","1.594"
"2626","1.1703","1.1703","1.1703"
"2627","1.6626","1.6626","1.6626"
"2628","1.5806","1.5806","1.5806"
"2629","1.7455","1.7455","1.7455"
"2630","1.573","1.573","1.573"
"2631","1.8134","1.8134","1.8134"
"2632","2.0336","2.0336","2.0336"
"2633","1.6623","1.6623","1.6623"
"2634","1.4904","1.4904","1.4904"
"2635","1.5632","1.5632","1.5632"
"2636","1.4829","1.4829","1.4829"
"2637","1.6821","1.6821","1.6821"
"2638","1.2764","1.2764","1.2764"
"2639","1.5059","1.5059","1.5059"
"2640","1.7386","1.7386","1.7386"
"2641","1.6058","1.6058","1.6058"
"2642","1.4777","1.4777","1.4777"
"2643","1.5012","1.5012","1.5012"
"2644","1.7801","1.7801","1.7801"
"2645","1.2725","1.2725","1.2725"
"2646","1.0289","1.0289","1.0289"
"2647","1.3579","1.3579","1.3579"
"2648","2.0732","2.0732","2.0732"
"2649","1.2763","1.2763","1.2763"
"2650","1.3266","1.3266","1.3266"
"2651","1.1958","1.1958","1.1958"
"2652","1.6038","1.6038","1.6038"
"2653","1.6757","1.6757","1.6757"
"2654","1.3452","1.3452","1.3452"
"2655","1.3946","1.3946","1.3946"
"2656","1.0781","1.0781","1.0781"
"2657","1.3836","1.3836","1.3836"
"2658","1.4416","1.4416","1.4416"
"2659","1.3264","1.3264","1.3264"
"2660","1.5166","1.5166","1.5166"
"2661","1.5806","1.5806","1.5806"
"2662","1.3993","1.3993","1.3993"
"2663","1.3283","1.3283","1.3283"
"2664","1.3826","1.3826","1.3826"
"2665","1.3765","1.3765","1.3765"
"2666","1.0809","1.0809","1.0809"
"2667","1.8693","1.8693","1.8693"
"2668","1.6753","1.6753","1.6753"
"2669","1.4936","1.4936","1.4936"
"2670","1.7709","1.7709","1.7709"
"2671","1.7093","1.7093","1.7093"
"2672","1.4835","1.4835","1.4835"
"2673","1.7957","1.7957","1.7957"
"2674","1.3914","1.3914","1.3914"
"2675","1.4254","1.4254","1.4254"
"2676","1.2487","1.2487","1.2487"
"2677","1.7132","1.7132","1.7132"
"2678","1.3042","1.3042","1.3042"
"2679","1.9818","1.9818","1.9818"
"2680","1.7164","1.7164","1.7164"
"2681","1.5922","1.5922","1.5922"
"2682","1.1238","1.1238","1.1238"
"2683","1.4102","1.4102","1.4102"
"2684","1.5844","1.5844","1.5844"
"2685","1.7352","1.7352","1.7352"
"2686","1.4487","1.4487","1.4487"
"2687","1.6064","1.6064","1.6064"
"2688","1.26","1.26","1.26"
"2689","1.3166","1.3166","1.3166"
"2690","1.7513","1.7513","1.7513"
"2691","1.4426","1.4426","1.4426"
"2692","2.0687","2.0687","2.0687"
"2693","1.5459","1.5459","1.5459"
"2694","1.4989","1.4989","1.4989"
"2695","1.5895","1.5895","1.5895"
"2696","1.215","1.215","1.215"
"2697","1.7827","1.7827","1.7827"
"2698","1.1587","1.1587","1.1587"
"2699","1.378","1.378","1.378"
"2700","1.5558","1.5558","1.5558"
"2701","1.1642","1.1642","1.1642"
"2702","1.2916","1.2916","1.2916"
"2703","1.5038","1.5038","1.5038"
"2704","1.6436","1.6436","1.6436"
"2705","1.5864","1.5864","1.5864"
"2706","1.3972","1.3972","1.3972"
"2707","1.4115","1.4115","1.4115"
"2708","2.0493","2.0493","2.0493"
"2709","1.6999","1.6999","1.6999"
"2710","1.4555","1.4555","1.4555"
"2711","1.9086","1.9086","1.9086"
"2712","1.4471","1.4471","1.4471"
"2713","1.256","1.256","1.256"
"2714","1.7287","1.7287","1.7287"
"2715","1.4973","1.4973","1.4973"
"2716","1.4718","1.4718","1.4718"
"2717","1.6448","1.6448","1.6448"
"2718","1.1895","1.1895","1.1895"
"2719","1.9726","1.9726","1.9726"
"2720","1.6193","1.6193","1.6193"
"2721","1.2364","1.2364","1.2364"
"2722","1.2533","1.2533","1.2533"
"2723","1.8427","1.8427","1.8427"
"2724","1.3805","1.3805","1.3805"
"2725","1.6614","1.6614","1.6614"
"2726","1.5453","1.5453","1.5453"
"2727","1.7468","1.7468","1.7468"
"2728","1.7411","1.7411","1.7411"
"2729","1.5474","1.5474","1.5474"
"2730","1.4239","1.4239","1.4239"
"2731","1.6219","1.6219","1.6219"
"2732","0.9915","0.9915","0.9915"
"2733","1.3725","1.3725","1.3725"
"2734","1.3601","1.3601","1.3601"
"2735","1.7658","1.7658","1.7658"
"2736","1.6912","1.6912","1.6912"
"2737","1.199","1.199","1.199"
"2738","1.3464","1.3464","1.3464"
"2739","1.9967","1.9967","1.9967"
"2740","1.8632","1.8632","1.8632"
"2741","2.114","2.114","2.114"
"2742","1.5558","1.5558","1.5558"
"2743","1.3157","1.3157","1.3157"
"2744","1.2868","1.2868","1.2868"
"2745","1.1808","1.1808","1.1808"
"2746","1.6135","1.6135","1.6135"
"2747","1.8548","1.8548","1.8548"
"2748","1.0344","1.0344","1.0344"
"2749","1.185","1.185","1.185"
"2750","1.5145","1.5145","1.5145"
"2751","1.7812","1.7812","1.7812"
"2752","1.4425","1.4425","1.4425"
"2753","1.2634","1.2634","1.2634"
"2754","1.5681","1.5681","1.5681"
"2755","1.2489","1.2489","1.2489"
"2756","1.1833","1.1833","1.1833"
"2757","1.4551","1.4551","1.4551"
"2758","1.1973","1.1973","1.1973"
"2759","1.5825","1.5825","1.5825"
"2760","1.5422","1.5422","1.5422"
"2761","1.5431","1.5431","1.5431"
"2762","1.2315","1.2315","1.2315"
"2763","1.6167","1.6167","1.6167"
"2764","1.4139","1.4139","1.4139"
"2765","1.6343","1.6343","1.6343"
"2766","1.3472","1.3472","1.3472"
"2767","1.7138","1.7138","1.7138"
"2768","1.9824","1.9824","1.9824"
"2769","1.5639","1.5639","1.5639"
"2770","1.5546","1.5546","1.5546"
"2771","1.686","1.686","1.686"
"2772","1.5159","1.5159","1.5159"
"2773","2.0297","2.0297","2.0297"
"2774","1.45","1.45","1.45"
"2775","1.5737","1.5737","1.5737"
"2776","1.3558","1.3558","1.3558"
"2777","1.132","1.132","1.132"
"2778","1.6706","1.6706","1.6706"
"2779","1.4594","1.4594","1.4594"
"2780","1.0815","1.0815","1.0815"
"2781","1.3909","1.3909","1.3909"
"2782","1.4296","1.4296","1.4296"
"2783","1.5382","1.5382","1.5382"
"2784","1.5112","1.5112","1.5112"
"2785","1.8823","1.8823","1.8823"
"2786","1.6956","1.6956","1.6956"
"2787","1.6055","1.6055","1.6055"
"2788","1.0521","1.0521","1.0521"
"2789","1.4456","1.4456","1.4456"
"2790","1.9643","1.9643","1.9643"
"2791","1.4769","1.4769","1.4769"
"2792","1.4293","1.4293","1.4293"
"2793","1.4451","1.4451","1.4451"
"2794","1.9852","1.9852","1.9852"
"2795","1.5117","1.5117","1.5117"
"2796","1.6698","1.6698","1.6698"
"2797","1.338","1.338","1.338"
"2798","1.2461","1.2461","1.2461"
"2799","1.7004","1.7004","1.7004"
"2800","1.397","1.397","1.397"
"2801","1.0897","1.0897","1.0897"
"2802","1.0982","1.0982","1.0982"
"2803","1.1852","1.1852","1.1852"
"2804","1.6091","1.6091","1.6091"
"2805","1.1335","1.1335","1.1335"
"2806","1.3924","1.3924","1.3924"
"2807","1.442","1.442","1.442"
"2808","1.324","1.324","1.324"
"2809","1.2669","1.2669","1.2669"
"2810","1.4668","1.4668","1.4668"
"2811","2.0565","2.0565","2.0565"
"2812","1.1812","1.1812","1.1812"
"2813","1.3741","1.3741","1.3741"
"2814","1.4482","1.4482","1.4482"
"2815","1.8131","1.8131","1.8131"
"2816","1.361","1.361","1.361"
"2817","2.6945","2.6945","2.6945"
"2818","1.9842","1.9842","1.9842"
"2819","1.5615","1.5615","1.5615"
"2820","1.104","1.104","1.104"
"2821","1.0853","1.0853","1.0853"
"2822","1.2993","1.2993","1.2993"
"2823","1.2466","1.2466","1.2466"
"2824","1.5079","1.5079","1.5079"
"2825","1.6409","1.6409","1.6409"
"2826","1.4292","1.4292","1.4292"
"2827","1.5355","1.5355","1.5355"
"2828","1.3586","1.3586","1.3586"
"2829","1.5529","1.5529","1.5529"
"2830","1.7734","1.7734","1.7734"
"2831","1.4554","1.4554","1.4554"
"2832","1.4894","1.4894","1.4894"
"2833","1.2785","1.2785","1.2785"
"2834","1.3491","1.3491","1.3491"
"2835","1.3751","1.3751","1.3751"
"2836","1.4071","1.4071","1.4071"
"2837","1.2742","1.2742","1.2742"
"2838","1.5442","1.5442","1.5442"
"2839","1.2352","1.2352","1.2352"
"2840","1.4032","1.4032","1.4032"
"2841","1.3255","1.3255","1.3255"
"2842","1.177","1.177","1.177"
"2843","1.4497","1.4497","1.4497"
"2844","1.698","1.698","1.698"
"2845","1.9955","1.9955","1.9955"
"2846","1.3019","1.3019","1.3019"
"2847","1.4869","1.4869","1.4869"
"2848","1.5682","1.5682","1.5682"
"2849","1.63","1.63","1.63"
"2850","2.2335","2.2335","2.2335"
"2851","1.3943","1.3943","1.3943"
"2852","1.2973","1.2973","1.2973"
"2853","1.1875","1.1875","1.1875"
"2854","1.567","1.567","1.567"
"2855","1.2322","1.2322","1.2322"
"2856","1.9184","1.9184","1.9184"
"2857","1.8257","1.8257","1.8257"
"2858","1.5289","1.5289","1.5289"
"2859","1.6717","1.6717","1.6717"
"2860","1.2785","1.2785","1.2785"
"2861","1.5193","1.5193","1.5193"
"2862","1.1077","1.1077","1.1077"
"2863","1.2918","1.2918","1.2918"
"2864","1.3769","1.3769","1.3769"
"2865","1.7466","1.7466","1.7466"
"2866","1.722","1.722","1.722"
"2867","1.7483","1.7483","1.7483"
"2868","1.5716","1.5716","1.5716"
"2869","1.4777","1.4777","1.4777"
"2870","1.3418","1.3418","1.3418"
"2871","1.3978","1.3978","1.3978"
"2872","1.651","1.651","1.651"
"2873","1.3736","1.3736","1.3736"
"2874","1.8947","1.8947","1.8947"
