"Step","solar-firebrand-9 - train/loss","solar-firebrand-9 - train/loss__MIN","solar-firebrand-9 - train/loss__MAX"
"4282","1.8712","1.8712","1.8712"
"4283","1.1368","1.1368","1.1368"
"4284","1.3142","1.3142","1.3142"
"4285","1.4573","1.4573","1.4573"
"4286","1.9416","1.9416","1.9416"
"4287","1.4961","1.4961","1.4961"
"4288","1.043","1.043","1.043"
"4289","1.3388","1.3388","1.3388"
"4290","1.8608","1.8608","1.8608"
"4291","1.4234","1.4234","1.4234"
"4292","1.872","1.872","1.872"
"4293","1.5025","1.5025","1.5025"
"4294","1.3239","1.3239","1.3239"
"4295","1.244","1.244","1.244"
"4296","1.4549","1.4549","1.4549"
"4297","1.6301","1.6301","1.6301"
"4298","1.1895","1.1895","1.1895"
"4299","1.2806","1.2806","1.2806"
"4300","1.092","1.092","1.092"
"4301","1.3599","1.3599","1.3599"
"4302","1.3589","1.3589","1.3589"
"4303","1.1151","1.1151","1.1151"
"4304","1.5135","1.5135","1.5135"
"4305","1.3246","1.3246","1.3246"
"4306","1.1734","1.1734","1.1734"
"4307","1.5225","1.5225","1.5225"
"4308","1.6879","1.6879","1.6879"
"4309","1.4546","1.4546","1.4546"
"4310","1.7254","1.7254","1.7254"
"4311","1.4113","1.4113","1.4113"
"4312","1.4353","1.4353","1.4353"
"4313","1.6437","1.6437","1.6437"
"4314","1.4766","1.4766","1.4766"
"4315","1.5529","1.5529","1.5529"
"4316","1.4114","1.4114","1.4114"
"4317","1.5446","1.5446","1.5446"
"4318","1.5765","1.5765","1.5765"
"4319","1.329","1.329","1.329"
"4320","1.4327","1.4327","1.4327"
"4321","1.4054","1.4054","1.4054"
"4322","1.7187","1.7187","1.7187"
"4323","1.2586","1.2586","1.2586"
"4324","1.4391","1.4391","1.4391"
"4325","1.3494","1.3494","1.3494"
"4326","1.52","1.52","1.52"
"4327","1.3906","1.3906","1.3906"
"4328","1.5523","1.5523","1.5523"
"4329","1.4406","1.4406","1.4406"
"4330","1.7981","1.7981","1.7981"
"4331","1.3493","1.3493","1.3493"
"4332","1.7297","1.7297","1.7297"
"4333","1.3363","1.3363","1.3363"
"4334","1.4308","1.4308","1.4308"
"4335","1.135","1.135","1.135"
"4336","1.3006","1.3006","1.3006"
"4337","1.2752","1.2752","1.2752"
"4338","1.3149","1.3149","1.3149"
"4339","1.5264","1.5264","1.5264"
"4340","1.2566","1.2566","1.2566"
"4341","1.4226","1.4226","1.4226"
"4342","1.4655","1.4655","1.4655"
"4343","1.414","1.414","1.414"
"4344","1.1264","1.1264","1.1264"
"4345","1.8929","1.8929","1.8929"
"4346","1.3547","1.3547","1.3547"
"4347","1.321","1.321","1.321"
"4348","1.1463","1.1463","1.1463"
"4349","1.4878","1.4878","1.4878"
"4350","1.622","1.622","1.622"
"4351","1.7411","1.7411","1.7411"
"4352","1.876","1.876","1.876"
"4353","1.7035","1.7035","1.7035"
"4354","1.6103","1.6103","1.6103"
"4355","1.6567","1.6567","1.6567"
"4356","1.5676","1.5676","1.5676"
"4357","1.3342","1.3342","1.3342"
"4358","1.6784","1.6784","1.6784"
"4359","1.6336","1.6336","1.6336"
"4360","1.6155","1.6155","1.6155"
"4361","1.8042","1.8042","1.8042"
"4362","1.3683","1.3683","1.3683"
"4363","1.5921","1.5921","1.5921"
"4364","1.437","1.437","1.437"
"4365","1.2472","1.2472","1.2472"
"4366","1.4528","1.4528","1.4528"
"4367","1.2615","1.2615","1.2615"
"4368","1.7025","1.7025","1.7025"
"4369","1.3348","1.3348","1.3348"
"4370","1.521","1.521","1.521"
"4371","1.2571","1.2571","1.2571"
"4372","1.8427","1.8427","1.8427"
"4373","1.4602","1.4602","1.4602"
"4374","1.3188","1.3188","1.3188"
"4375","1.2137","1.2137","1.2137"
"4376","1.0846","1.0846","1.0846"
"4377","1.5253","1.5253","1.5253"
"4378","1.6343","1.6343","1.6343"
"4379","1.1846","1.1846","1.1846"
"4380","1.3253","1.3253","1.3253"
"4381","1.3326","1.3326","1.3326"
"4382","1.7473","1.7473","1.7473"
"4383","1.2754","1.2754","1.2754"
"4384","1.4538","1.4538","1.4538"
"4385","1.4182","1.4182","1.4182"
"4386","1.3257","1.3257","1.3257"
"4387","1.3869","1.3869","1.3869"
"4388","1.7637","1.7637","1.7637"
"4389","1.3635","1.3635","1.3635"
"4390","1.5017","1.5017","1.5017"
"4391","1.5694","1.5694","1.5694"
"4392","1.2523","1.2523","1.2523"
"4393","1.4176","1.4176","1.4176"
"4394","1.3802","1.3802","1.3802"
"4395","1.4537","1.4537","1.4537"
"4396","1.4323","1.4323","1.4323"
"4397","1.2384","1.2384","1.2384"
"4398","1.5829","1.5829","1.5829"
"4399","1.2746","1.2746","1.2746"
"4400","1.4458","1.4458","1.4458"
"4401","1.511","1.511","1.511"
"4402","1.4677","1.4677","1.4677"
"4403","1.1278","1.1278","1.1278"
"4404","1.3907","1.3907","1.3907"
"4405","1.307","1.307","1.307"
"4406","1.4722","1.4722","1.4722"
"4407","1.3289","1.3289","1.3289"
"4408","1.3042","1.3042","1.3042"
"4409","1.6907","1.6907","1.6907"
"4410","1.4776","1.4776","1.4776"
"4411","1.225","1.225","1.225"
"4412","1.4459","1.4459","1.4459"
"4413","1.2532","1.2532","1.2532"
"4414","1.3593","1.3593","1.3593"
"4415","1.2918","1.2918","1.2918"
"4416","1.6377","1.6377","1.6377"
"4417","1.7375","1.7375","1.7375"
"4418","1.6057","1.6057","1.6057"
"4419","1.8034","1.8034","1.8034"
"4420","1.024","1.024","1.024"
"4421","1.2461","1.2461","1.2461"
"4422","1.3813","1.3813","1.3813"
"4423","1.4761","1.4761","1.4761"
"4424","1.7129","1.7129","1.7129"
"4425","1.8121","1.8121","1.8121"
"4426","1.3318","1.3318","1.3318"
"4427","1.1648","1.1648","1.1648"
"4428","1.4456","1.4456","1.4456"
"4429","1.127","1.127","1.127"
"4430","1.2102","1.2102","1.2102"
"4431","1.9868","1.9868","1.9868"
"4432","1.4119","1.4119","1.4119"
"4433","1.3728","1.3728","1.3728"
"4434","1.6089","1.6089","1.6089"
"4435","1.6401","1.6401","1.6401"
"4436","1.5886","1.5886","1.5886"
"4437","1.4099","1.4099","1.4099"
"4438","1.2295","1.2295","1.2295"
"4439","1.3394","1.3394","1.3394"
"4440","1.2841","1.2841","1.2841"
"4441","1.5758","1.5758","1.5758"
"4442","1.6395","1.6395","1.6395"
"4443","1.5468","1.5468","1.5468"
"4444","1.7498","1.7498","1.7498"
"4445","1.3924","1.3924","1.3924"
"4446","1.7602","1.7602","1.7602"
"4447","1.803","1.803","1.803"
"4448","1.4329","1.4329","1.4329"
"4449","1.2124","1.2124","1.2124"
"4450","1.2305","1.2305","1.2305"
"4451","1.5015","1.5015","1.5015"
"4452","1.6677","1.6677","1.6677"
"4453","1.8336","1.8336","1.8336"
"4454","1.1063","1.1063","1.1063"
"4455","1.5114","1.5114","1.5114"
"4456","1.1219","1.1219","1.1219"
"4457","1.4329","1.4329","1.4329"
"4458","1.4528","1.4528","1.4528"
"4459","1.578","1.578","1.578"
"4460","1.6845","1.6845","1.6845"
"4461","1.2989","1.2989","1.2989"
"4462","1.8412","1.8412","1.8412"
"4463","1.5343","1.5343","1.5343"
"4464","1.6259","1.6259","1.6259"
"4465","1.2782","1.2782","1.2782"
"4466","1.2554","1.2554","1.2554"
"4467","1.6498","1.6498","1.6498"
"4468","1.5768","1.5768","1.5768"
"4469","1.4475","1.4475","1.4475"
"4470","1.2741","1.2741","1.2741"
"4471","1.2614","1.2614","1.2614"
"4472","1.406","1.406","1.406"
"4473","1.3102","1.3102","1.3102"
"4474","1.0225","1.0225","1.0225"
"4475","1.3553","1.3553","1.3553"
"4476","1.272","1.272","1.272"
"4477","1.4483","1.4483","1.4483"
"4478","1.3436","1.3436","1.3436"
"4479","1.1227","1.1227","1.1227"
"4480","1.3829","1.3829","1.3829"
"4481","1.484","1.484","1.484"
"4482","1.2959","1.2959","1.2959"
"4483","1.2604","1.2604","1.2604"
"4484","1.3407","1.3407","1.3407"
"4485","1.5395","1.5395","1.5395"
"4486","1.5086","1.5086","1.5086"
"4487","1.351","1.351","1.351"
"4488","1.4791","1.4791","1.4791"
"4489","1.2087","1.2087","1.2087"
"4490","1.7036","1.7036","1.7036"
"4491","1.9341","1.9341","1.9341"
"4492","1.7509","1.7509","1.7509"
"4493","1.7583","1.7583","1.7583"
"4494","1.3556","1.3556","1.3556"
"4495","1.3156","1.3156","1.3156"
"4496","1.2755","1.2755","1.2755"
"4497","1.5228","1.5228","1.5228"
"4498","1.423","1.423","1.423"
"4499","1.7252","1.7252","1.7252"
"4500","1.3503","1.3503","1.3503"
"4501","1.5137","1.5137","1.5137"
"4502","1.0964","1.0964","1.0964"
"4503","1.1559","1.1559","1.1559"
"4504","1.6833","1.6833","1.6833"
"4505","1.4044","1.4044","1.4044"
"4506","1.4456","1.4456","1.4456"
"4507","1.0687","1.0687","1.0687"
"4508","1.221","1.221","1.221"
"4509","1.2925","1.2925","1.2925"
"4510","1.4375","1.4375","1.4375"
"4511","1.5377","1.5377","1.5377"
"4512","1.5751","1.5751","1.5751"
"4513","2.0432","2.0432","2.0432"
"4514","1.5746","1.5746","1.5746"
"4515","1.5747","1.5747","1.5747"
"4516","1.1589","1.1589","1.1589"
"4517","1.3186","1.3186","1.3186"
"4518","1.4176","1.4176","1.4176"
"4519","1.4723","1.4723","1.4723"
"4520","1.2624","1.2624","1.2624"
"4521","1.4955","1.4955","1.4955"
"4522","1.3849","1.3849","1.3849"
"4523","1.3041","1.3041","1.3041"
"4524","1.5747","1.5747","1.5747"
"4525","1.2564","1.2564","1.2564"
"4526","1.3857","1.3857","1.3857"
"4527","1.5095","1.5095","1.5095"
"4528","1.5331","1.5331","1.5331"
"4529","1.2907","1.2907","1.2907"
"4530","1.4566","1.4566","1.4566"
"4531","1.2466","1.2466","1.2466"
"4532","1.499","1.499","1.499"
"4533","1.8431","1.8431","1.8431"
"4534","1.649","1.649","1.649"
"4535","1.4056","1.4056","1.4056"
"4536","1.5369","1.5369","1.5369"
"4537","1.1405","1.1405","1.1405"
"4538","1.4541","1.4541","1.4541"
"4539","1.3759","1.3759","1.3759"
"4540","1.5332","1.5332","1.5332"
"4541","1.2839","1.2839","1.2839"
"4542","1.027","1.027","1.027"
"4543","1.132","1.132","1.132"
"4544","1.0636","1.0636","1.0636"
"4545","1.0964","1.0964","1.0964"
"4546","1.443","1.443","1.443"
"4547","1.9226","1.9226","1.9226"
"4548","1.8029","1.8029","1.8029"
"4549","1.5185","1.5185","1.5185"
"4550","1.7414","1.7414","1.7414"
"4551","0.99","0.99","0.99"
"4552","2.6384","2.6384","2.6384"
"4553","1.6","1.6","1.6"
"4554","1.7059","1.7059","1.7059"
"4555","1.4098","1.4098","1.4098"
"4556","1.3114","1.3114","1.3114"
"4557","1.6871","1.6871","1.6871"
"4558","1.2929","1.2929","1.2929"
"4559","1.3077","1.3077","1.3077"
"4560","1.7753","1.7753","1.7753"
"4561","1.2867","1.2867","1.2867"
"4562","1.9002","1.9002","1.9002"
"4563","1.563","1.563","1.563"
"4564","1.3782","1.3782","1.3782"
"4565","1.6075","1.6075","1.6075"
"4566","1.4217","1.4217","1.4217"
"4567","1.5274","1.5274","1.5274"
"4568","1.6631","1.6631","1.6631"
"4569","1.4023","1.4023","1.4023"
"4570","1.4781","1.4781","1.4781"
"4571","1.4337","1.4337","1.4337"
"4572","1.4755","1.4755","1.4755"
"4573","1.5669","1.5669","1.5669"
"4574","1.8499","1.8499","1.8499"
"4575","1.4712","1.4712","1.4712"
"4576","1.492","1.492","1.492"
"4577","1.9557","1.9557","1.9557"
"4578","1.6828","1.6828","1.6828"
"4579","1.4909","1.4909","1.4909"
"4580","1.4189","1.4189","1.4189"
"4581","1.3308","1.3308","1.3308"
"4582","1.5774","1.5774","1.5774"
"4583","1.623","1.623","1.623"
"4584","1.5331","1.5331","1.5331"
"4585","1.5053","1.5053","1.5053"
"4586","1.6288","1.6288","1.6288"
"4587","1.4391","1.4391","1.4391"
"4588","1.2372","1.2372","1.2372"
"4589","1.6063","1.6063","1.6063"
"4590","1.2386","1.2386","1.2386"
"4591","1.5791","1.5791","1.5791"
"4592","1.2502","1.2502","1.2502"
"4593","1.6057","1.6057","1.6057"
"4594","1.5137","1.5137","1.5137"
"4595","1.4721","1.4721","1.4721"
"4596","1.3386","1.3386","1.3386"
"4597","1.5026","1.5026","1.5026"
"4598","1.3772","1.3772","1.3772"
"4599","1.2687","1.2687","1.2687"
"4600","1.3649","1.3649","1.3649"
"4601","1.754","1.754","1.754"
"4602","1.3847","1.3847","1.3847"
"4603","1.7204","1.7204","1.7204"
"4604","1.6735","1.6735","1.6735"
"4605","1.3983","1.3983","1.3983"
"4606","1.5873","1.5873","1.5873"
"4607","1.4068","1.4068","1.4068"
"4608","1.3769","1.3769","1.3769"
"4609","1.7245","1.7245","1.7245"
"4610","1.4801","1.4801","1.4801"
"4611","1.2552","1.2552","1.2552"
"4612","1.4222","1.4222","1.4222"
"4613","1.4155","1.4155","1.4155"
"4614","1.2189","1.2189","1.2189"
"4615","1.3234","1.3234","1.3234"
"4616","1.2097","1.2097","1.2097"
"4617","1.4329","1.4329","1.4329"
"4618","1.7866","1.7866","1.7866"
"4619","1.3645","1.3645","1.3645"
"4620","1.4907","1.4907","1.4907"
"4621","1.4067","1.4067","1.4067"
"4622","1.4715","1.4715","1.4715"
"4623","1.7514","1.7514","1.7514"
"4624","1.5356","1.5356","1.5356"
"4625","1.3876","1.3876","1.3876"
"4626","1.5258","1.5258","1.5258"
"4627","1.4931","1.4931","1.4931"
"4628","1.4419","1.4419","1.4419"
"4629","1.2826","1.2826","1.2826"
"4630","1.6345","1.6345","1.6345"
"4631","1.4912","1.4912","1.4912"
"4632","1.1881","1.1881","1.1881"
"4633","1.3404","1.3404","1.3404"
"4634","1.624","1.624","1.624"
"4635","1.5541","1.5541","1.5541"
"4636","1.7058","1.7058","1.7058"
"4637","1.6993","1.6993","1.6993"
"4638","1.4784","1.4784","1.4784"
"4639","1.2482","1.2482","1.2482"
"4640","1.5285","1.5285","1.5285"
"4641","1.2695","1.2695","1.2695"
"4642","1.3935","1.3935","1.3935"
"4643","1.2508","1.2508","1.2508"
"4644","1.231","1.231","1.231"
"4645","1.6239","1.6239","1.6239"
"4646","1.1845","1.1845","1.1845"
"4647","1.5906","1.5906","1.5906"
"4648","1.3142","1.3142","1.3142"
"4649","1.2638","1.2638","1.2638"
"4650","1.5867","1.5867","1.5867"
"4651","1.4437","1.4437","1.4437"
"4652","1.2973","1.2973","1.2973"
"4653","1.4095","1.4095","1.4095"
"4654","1.3774","1.3774","1.3774"
"4655","1.4234","1.4234","1.4234"
"4656","1.3506","1.3506","1.3506"
"4657","1.5477","1.5477","1.5477"
"4658","1.1384","1.1384","1.1384"
"4659","1.2471","1.2471","1.2471"
"4660","1.5371","1.5371","1.5371"
"4661","1.3347","1.3347","1.3347"
"4662","1.4562","1.4562","1.4562"
"4663","1.4604","1.4604","1.4604"
"4664","1.5264","1.5264","1.5264"
"4665","1.0079","1.0079","1.0079"
"4666","1.4081","1.4081","1.4081"
"4667","1.1848","1.1848","1.1848"
"4668","1.1539","1.1539","1.1539"
"4669","1.4259","1.4259","1.4259"
"4670","1.5356","1.5356","1.5356"
"4671","1.4842","1.4842","1.4842"
"4672","1.2729","1.2729","1.2729"
"4673","1.4653","1.4653","1.4653"
"4674","1.9316","1.9316","1.9316"
"4675","1.5075","1.5075","1.5075"
"4676","1.4749","1.4749","1.4749"
"4677","1.5369","1.5369","1.5369"
"4678","1.1286","1.1286","1.1286"
"4679","1.7412","1.7412","1.7412"
"4680","1.2436","1.2436","1.2436"
"4681","1.3826","1.3826","1.3826"
"4682","1.5649","1.5649","1.5649"
"4683","1.3549","1.3549","1.3549"
"4684","1.3817","1.3817","1.3817"
"4685","1.5329","1.5329","1.5329"
"4686","1.1888","1.1888","1.1888"
"4687","1.6487","1.6487","1.6487"
"4688","1.3539","1.3539","1.3539"
"4689","1.5278","1.5278","1.5278"
"4690","1.5192","1.5192","1.5192"
"4691","1.5842","1.5842","1.5842"
"4692","1.2448","1.2448","1.2448"
"4693","1.4654","1.4654","1.4654"
"4694","1.6216","1.6216","1.6216"
"4695","1.4796","1.4796","1.4796"
"4696","1.3324","1.3324","1.3324"
"4697","1.4963","1.4963","1.4963"
"4698","1.5275","1.5275","1.5275"
"4699","1.7628","1.7628","1.7628"
"4700","1.0584","1.0584","1.0584"
"4701","1.1817","1.1817","1.1817"
"4702","1.6386","1.6386","1.6386"
"4703","1.6084","1.6084","1.6084"
"4704","1.5482","1.5482","1.5482"
"4705","1.6492","1.6492","1.6492"
"4706","0.8902","0.8902","0.8902"
"4707","1.9093","1.9093","1.9093"
"4708","1.4856","1.4856","1.4856"
"4709","1.2246","1.2246","1.2246"
"4710","1.2404","1.2404","1.2404"
"4711","1.2887","1.2887","1.2887"
"4712","1.4396","1.4396","1.4396"
"4713","1.5485","1.5485","1.5485"
"4714","1.3113","1.3113","1.3113"
"4715","1.3312","1.3312","1.3312"
"4716","1.717","1.717","1.717"
"4717","1.5735","1.5735","1.5735"
"4718","1.6951","1.6951","1.6951"
"4719","1.2861","1.2861","1.2861"
"4720","1.6107","1.6107","1.6107"
"4721","1.3687","1.3687","1.3687"
"4722","1.1913","1.1913","1.1913"
"4723","1.4606","1.4606","1.4606"
"4724","1.5302","1.5302","1.5302"
"4725","1.6264","1.6264","1.6264"
"4726","1.3349","1.3349","1.3349"
"4727","1.2811","1.2811","1.2811"
"4728","1.3983","1.3983","1.3983"
"4729","1.6747","1.6747","1.6747"
"4730","1.6582","1.6582","1.6582"
"4731","1.2327","1.2327","1.2327"
"4732","1.4581","1.4581","1.4581"
"4733","1.5823","1.5823","1.5823"
"4734","1.3206","1.3206","1.3206"
"4735","1.5954","1.5954","1.5954"
"4736","1.4026","1.4026","1.4026"
"4737","1.297","1.297","1.297"
"4738","1.3659","1.3659","1.3659"
"4739","1.5783","1.5783","1.5783"
"4740","1.3365","1.3365","1.3365"
"4741","1.3786","1.3786","1.3786"
"4742","1.367","1.367","1.367"
"4743","1.5568","1.5568","1.5568"
"4744","1.9411","1.9411","1.9411"
"4745","1.2844","1.2844","1.2844"
"4746","1.8218","1.8218","1.8218"
"4747","1.3034","1.3034","1.3034"
"4748","1.3648","1.3648","1.3648"
"4749","1.345","1.345","1.345"
"4750","1.6159","1.6159","1.6159"
"4751","1.3346","1.3346","1.3346"
"4752","1.5344","1.5344","1.5344"
"4753","1.7396","1.7396","1.7396"
"4754","1.3554","1.3554","1.3554"
"4755","1.3431","1.3431","1.3431"
"4756","1.292","1.292","1.292"
"4757","1.401","1.401","1.401"
"4758","1.3764","1.3764","1.3764"
"4759","1.4197","1.4197","1.4197"
"4760","1.2063","1.2063","1.2063"
"4761","1.317","1.317","1.317"
"4762","1.5551","1.5551","1.5551"
"4763","1.6875","1.6875","1.6875"
"4764","1.4993","1.4993","1.4993"
"4765","1.5099","1.5099","1.5099"
"4766","1.7202","1.7202","1.7202"
"4767","1.4809","1.4809","1.4809"
"4768","1.6927","1.6927","1.6927"
"4769","1.5104","1.5104","1.5104"
"4770","1.4409","1.4409","1.4409"
"4771","1.6468","1.6468","1.6468"
"4772","1.4034","1.4034","1.4034"
"4773","1.104","1.104","1.104"
"4774","1.2642","1.2642","1.2642"
"4775","1.5087","1.5087","1.5087"
"4776","1.0649","1.0649","1.0649"
"4777","1.3806","1.3806","1.3806"
"4778","1.7359","1.7359","1.7359"
"4779","1.1673","1.1673","1.1673"
"4780","1.6","1.6","1.6"
"4781","1.4557","1.4557","1.4557"
"4782","1.2656","1.2656","1.2656"
"4783","1.833","1.833","1.833"
"4784","1.5151","1.5151","1.5151"
"4785","1.3538","1.3538","1.3538"
"4786","1.2522","1.2522","1.2522"
"4787","1.2288","1.2288","1.2288"
"4788","1.0075","1.0075","1.0075"
"4789","1.6944","1.6944","1.6944"
"4790","1.1569","1.1569","1.1569"
"4791","1.5292","1.5292","1.5292"
"4792","1.4194","1.4194","1.4194"
"4793","1.6007","1.6007","1.6007"
"4794","1.3485","1.3485","1.3485"
"4795","1.3215","1.3215","1.3215"
"4796","1.473","1.473","1.473"
"4797","1.3334","1.3334","1.3334"
"4798","1.3186","1.3186","1.3186"
"4799","1.5252","1.5252","1.5252"
"4800","1.3349","1.3349","1.3349"
"4801","1.2466","1.2466","1.2466"
"4802","1.5101","1.5101","1.5101"
"4803","1.6661","1.6661","1.6661"
"4804","0.9943","0.9943","0.9943"
"4805","1.5624","1.5624","1.5624"
"4806","1.6058","1.6058","1.6058"
"4807","1.7107","1.7107","1.7107"
"4808","1.2589","1.2589","1.2589"
"4809","1.7689","1.7689","1.7689"
"4810","1.7569","1.7569","1.7569"
"4811","1.0944","1.0944","1.0944"
"4812","1.7506","1.7506","1.7506"
"4813","1.7269","1.7269","1.7269"
"4814","1.7025","1.7025","1.7025"
"4815","1.5671","1.5671","1.5671"
"4816","1.4374","1.4374","1.4374"
"4817","1.3589","1.3589","1.3589"
"4818","1.2269","1.2269","1.2269"
"4819","1.3329","1.3329","1.3329"
"4820","1.3766","1.3766","1.3766"
"4821","1.3916","1.3916","1.3916"
"4822","1.4936","1.4936","1.4936"
"4823","1.3951","1.3951","1.3951"
"4824","1.2749","1.2749","1.2749"
"4825","1.6764","1.6764","1.6764"
"4826","1.5194","1.5194","1.5194"
"4827","1.5368","1.5368","1.5368"
"4828","1.2791","1.2791","1.2791"
"4829","1.887","1.887","1.887"
"4830","1.5109","1.5109","1.5109"
"4831","1.503","1.503","1.503"
"4832","1.4427","1.4427","1.4427"
"4833","1.4956","1.4956","1.4956"
"4834","1.5996","1.5996","1.5996"
"4835","1.6306","1.6306","1.6306"
"4836","1.2068","1.2068","1.2068"
"4837","1.1192","1.1192","1.1192"
"4838","1.5396","1.5396","1.5396"
"4839","1.1892","1.1892","1.1892"
"4840","1.5568","1.5568","1.5568"
"4841","1.3061","1.3061","1.3061"
"4842","1.6289","1.6289","1.6289"
"4843","1.624","1.624","1.624"
"4844","1.9892","1.9892","1.9892"
"4845","1.3561","1.3561","1.3561"
"4846","1.4729","1.4729","1.4729"
"4847","1.3231","1.3231","1.3231"
"4848","1.6262","1.6262","1.6262"
"4849","1.3306","1.3306","1.3306"
"4850","1.4719","1.4719","1.4719"
"4851","1.2849","1.2849","1.2849"
"4852","1.4976","1.4976","1.4976"
"4853","1.2704","1.2704","1.2704"
"4854","1.0552","1.0552","1.0552"
"4855","1.3218","1.3218","1.3218"
"4856","1.3647","1.3647","1.3647"
"4857","1.3651","1.3651","1.3651"
"4858","1.3219","1.3219","1.3219"
"4859","1.1814","1.1814","1.1814"
"4860","1.3658","1.3658","1.3658"
"4861","1.5236","1.5236","1.5236"
"4862","1.6338","1.6338","1.6338"
"4863","1.162","1.162","1.162"
"4864","1.1544","1.1544","1.1544"
"4865","1.3337","1.3337","1.3337"
"4866","1.8075","1.8075","1.8075"
"4867","1.2089","1.2089","1.2089"
"4868","1.4043","1.4043","1.4043"
"4869","1.6447","1.6447","1.6447"
"4870","1.4588","1.4588","1.4588"
"4871","1.1884","1.1884","1.1884"
"4872","1.4784","1.4784","1.4784"
"4873","1.4125","1.4125","1.4125"
"4874","1.3112","1.3112","1.3112"
"4875","1.4292","1.4292","1.4292"
"4876","1.4162","1.4162","1.4162"
"4877","1.7519","1.7519","1.7519"
"4878","1.3399","1.3399","1.3399"
"4879","1.7019","1.7019","1.7019"
"4880","1.105","1.105","1.105"
"4881","1.3541","1.3541","1.3541"
"4882","1.3906","1.3906","1.3906"
"4883","1.6003","1.6003","1.6003"
"4884","1.496","1.496","1.496"
"4885","1.1281","1.1281","1.1281"
"4886","1.4925","1.4925","1.4925"
"4887","1.6645","1.6645","1.6645"
"4888","1.2654","1.2654","1.2654"
"4889","1.6601","1.6601","1.6601"
"4890","1.298","1.298","1.298"
"4891","1.1641","1.1641","1.1641"
"4892","1.2111","1.2111","1.2111"
"4893","1.1019","1.1019","1.1019"
"4894","1.5786","1.5786","1.5786"
"4895","1.2585","1.2585","1.2585"
"4896","1.5226","1.5226","1.5226"
"4897","1.1835","1.1835","1.1835"
"4898","1.356","1.356","1.356"
"4899","1.3367","1.3367","1.3367"
"4900","1.3519","1.3519","1.3519"
"4901","1.515","1.515","1.515"
"4902","1.2857","1.2857","1.2857"
"4903","1.5056","1.5056","1.5056"
"4904","1.8013","1.8013","1.8013"
"4905","1.4046","1.4046","1.4046"
"4906","1.2782","1.2782","1.2782"
"4907","1.3656","1.3656","1.3656"
"4908","1.5591","1.5591","1.5591"
"4909","1.2245","1.2245","1.2245"
"4910","1.474","1.474","1.474"
"4911","1.4102","1.4102","1.4102"
"4912","1.0607","1.0607","1.0607"
"4913","1.4209","1.4209","1.4209"
"4914","1.3057","1.3057","1.3057"
"4915","1.2839","1.2839","1.2839"
"4916","1.4032","1.4032","1.4032"
"4917","1.1059","1.1059","1.1059"
"4918","1.7666","1.7666","1.7666"
"4919","1.5623","1.5623","1.5623"
"4920","1.6809","1.6809","1.6809"
"4921","1.411","1.411","1.411"
"4922","1.4713","1.4713","1.4713"
"4923","1.4538","1.4538","1.4538"
"4924","1.5189","1.5189","1.5189"
"4925","1.2025","1.2025","1.2025"
"4926","1.4447","1.4447","1.4447"
"4927","1.3827","1.3827","1.3827"
"4928","1.5159","1.5159","1.5159"
"4929","1.5065","1.5065","1.5065"
"4930","1.4666","1.4666","1.4666"
"4931","1.6529","1.6529","1.6529"
"4932","1.4164","1.4164","1.4164"
"4933","1.7315","1.7315","1.7315"
"4934","0.939","0.939","0.939"
"4935","1.7331","1.7331","1.7331"
"4936","1.672","1.672","1.672"
"4937","1.4529","1.4529","1.4529"
"4938","1.178","1.178","1.178"
"4939","1.2492","1.2492","1.2492"
"4940","1.4231","1.4231","1.4231"
"4941","1.271","1.271","1.271"
"4942","1.6783","1.6783","1.6783"
"4943","1.578","1.578","1.578"
"4944","1.8332","1.8332","1.8332"
"4945","1.9017","1.9017","1.9017"
"4946","1.506","1.506","1.506"
"4947","1.5813","1.5813","1.5813"
"4948","1.4406","1.4406","1.4406"
"4949","1.7179","1.7179","1.7179"
"4950","1.4002","1.4002","1.4002"
"4951","1.4055","1.4055","1.4055"
"4952","1.7874","1.7874","1.7874"
"4953","1.4645","1.4645","1.4645"
"4954","1.3925","1.3925","1.3925"
"4955","1.6914","1.6914","1.6914"
"4956","1.6071","1.6071","1.6071"
"4957","1.5242","1.5242","1.5242"
"4958","1.1676","1.1676","1.1676"
"4959","1.2613","1.2613","1.2613"
"4960","1.2245","1.2245","1.2245"
"4961","1.4465","1.4465","1.4465"
"4962","1.3042","1.3042","1.3042"
"4963","1.4069","1.4069","1.4069"
"4964","1.3663","1.3663","1.3663"
"4965","1.0599","1.0599","1.0599"
"4966","1.4057","1.4057","1.4057"
"4967","1.1838","1.1838","1.1838"
"4968","1.4739","1.4739","1.4739"
"4969","1.3192","1.3192","1.3192"
"4970","1.8402","1.8402","1.8402"
"4971","1.5742","1.5742","1.5742"
"4972","1.4442","1.4442","1.4442"
"4973","1.4138","1.4138","1.4138"
"4974","1.0319","1.0319","1.0319"
"4975","1.5029","1.5029","1.5029"
"4976","1.7454","1.7454","1.7454"
"4977","1.558","1.558","1.558"
"4978","1.5404","1.5404","1.5404"
"4979","1.2442","1.2442","1.2442"
"4980","1.3693","1.3693","1.3693"
"4981","1.1729","1.1729","1.1729"
"4982","1.3419","1.3419","1.3419"
"4983","1.1889","1.1889","1.1889"
"4984","1.3838","1.3838","1.3838"
"4985","1.3621","1.3621","1.3621"
"4986","1.0582","1.0582","1.0582"
"4987","1.1162","1.1162","1.1162"
"4988","1.6046","1.6046","1.6046"
